lon,lat,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,province,month
102.5,23,0,6,0,0,0,0,21,11,0,21,11,云南省,8
102.5,23,7,7,0,0,0,0,0,0,0,0,8,云南省,9
102.5,23,0,0,0,0,0,0,0,0,0,0,0,云南省,10
103,23,22,0,9,7,18,17,16,12,6,20,25,云南省,5
103,23,6,0,0,9,7,15,0,15,0,14,20,云南省,6
103,23,0,5,0,0,0,9,11,1,6,6,11,云南省,7
103,23,0,3,0,0,0,0,15,11,0,0,10,云南省,8
103,23,6,5,0,0,0,0,0,0,0,0,2,云南省,9
103,23,0,0,0,0,0,0,0,0,0,0,0,云南省,10
103.5,23,20,0,9,6,18,15,7,6,0,23,17,云南省,5
103.5,23,8,0,0,9,15,9,0,9,0,7,13,云南省,6
103.5,23,7,0,6,0,0,17,11,1,0,6,18,云南省,7
103.5,23,0,2,0,0,0,0,14,11,6,12,5,云南省,8
103.5,23,7,8,0,0,9,0,0,0,0,0,3,云南省,9
103.5,23,0,0,0,0,0,0,0,0,0,0,0,云南省,10
104,23,20,0,14,15,17,16,16,7,0,16,22,云南省,5
104,23,8,0,0,13,8,9,0,11,7,7,22,云南省,6
104,23,8,0,0,0,0,18,7,1,6,6,11,云南省,7
104,23,0,0,0,0,0,0,18,11,6,15,5,云南省,8
104,23,0,0,0,0,0,0,0,0,0,0,1,云南省,9
104,23,0,0,0,0,0,0,0,0,0,0,0,云南省,10
104.5,23,22,0,8,13,17,17,12,6,0,9,23,云南省,5
104.5,23,8,6,0,20,8,17,0,10,0,16,20,云南省,6
104.5,23,10,6,0,1,0,16,8,1,6,10,17,云南省,7
104.5,23,0,0,0,6,0,0,12,5,6,8,5,云南省,8
104.5,23,6,7,0,0,0,0,0,0,0,0,2,云南省,9
104.5,23,0,0,0,0,0,0,0,0,0,0,0,云南省,10
106,23,6,0,8,11,7,17,9,0,6,7,10,广西壮族自治区,5
106,23,7,6,0,2,7,5,13,10,6,8,14,广西壮族自治区,6
106,23,10,7,0,0,7,15,20,2,9,4,13,广西壮族自治区,7
106,23,0,2,7,7,0,6,26,6,13,20,5,广西壮族自治区,8
106,23,6,6,0,0,0,0,0,0,0,0,1,广西壮族自治区,9
106,23,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
106.5,23,0,0,8,10,7,5,6,0,0,7,9,广西壮族自治区,5
106.5,23,7,0,0,2,6,6,13,7,7,9,14,广西壮族自治区,6
106.5,23,10,0,0,0,7,16,19,2,9,4,13,广西壮族自治区,7
106.5,23,0,2,9,0,7,6,26,13,15,21,5,广西壮族自治区,8
106.5,23,6,6,0,0,0,0,0,0,0,0,8,广西壮族自治区,9
106.5,23,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
107,23,0,0,8,10,7,4,6,0,0,7,9,广西壮族自治区,5
107,23,7,6,0,2,6,6,12,7,6,7,15,广西壮族自治区,6
107,23,11,0,0,0,7,15,20,2,9,6,29,广西壮族自治区,7
107,23,0,2,7,0,6,13,26,19,17,21,8,广西壮族自治区,8
107,23,6,6,0,0,0,0,0,0,0,0,9,广西壮族自治区,9
107,23,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
107.5,23,0,0,6,4,8,5,7,0,0,7,15,广西壮族自治区,5
107.5,23,7,7,0,2,0,6,13,7,6,7,15,广西壮族自治区,6
107.5,23,11,6,0,0,7,15,20,2,9,6,30,广西壮族自治区,7
107.5,23,0,2,6,0,6,12,26,18,7,20,6,广西壮族自治区,8
107.5,23,6,6,0,0,0,0,0,0,0,0,7,广西壮族自治区,9
107.5,23,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
108,23,0,0,6,4,6,4,0,0,0,7,15,广西壮族自治区,5
108,23,7,7,0,2,0,6,13,7,0,7,15,广西壮族自治区,6
108,23,13,13,0,0,6,14,18,2,8,0,28,广西壮族自治区,7
108,23,0,6,8,0,6,13,13,17,6,13,9,广西壮族自治区,8
108,23,6,14,0,0,0,0,0,0,0,0,11,广西壮族自治区,9
108,23,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
108.5,23,0,0,6,0,0,4,0,0,0,7,9,广西壮族自治区,5
108.5,23,7,6,0,0,0,6,13,7,0,8,13,广西壮族自治区,6
108.5,23,17,12,0,0,7,15,12,2,7,11,24,广西壮族自治区,7
108.5,23,0,12,11,0,6,13,19,11,8,19,15,广西壮族自治区,8
108.5,23,6,14,3,0,0,0,3,0,0,0,10,广西壮族自治区,9
108.5,23,0,0,0,0,0,0,3,0,0,0,0,广西壮族自治区,10
109,23,0,6,6,0,0,3,0,0,0,7,9,广西壮族自治区,5
109,23,0,6,0,0,0,5,7,7,0,8,7,广西壮族自治区,6
109,23,18,6,6,0,7,14,19,2,0,11,22,广西壮族自治区,7
109,23,0,9,8,0,0,7,7,11,6,20,15,广西壮族自治区,8
109,23,14,21,0,0,0,0,0,0,0,1,8,广西壮族自治区,9
109,23,0,4,0,0,0,0,0,0,0,8,0,广西壮族自治区,10
109.5,23,0,0,0,0,0,3,0,0,0,7,9,广西壮族自治区,5
109.5,23,0,6,0,6,0,5,10,7,0,8,7,广西壮族自治区,6
109.5,23,22,6,6,0,6,14,23,4,0,13,23,广西壮族自治区,7
109.5,23,0,9,8,0,7,7,5,11,6,20,15,广西壮族自治区,8
109.5,23,6,27,0,0,0,0,0,0,0,0,9,广西壮族自治区,9
109.5,23,0,3,0,0,0,0,0,0,0,7,0,广西壮族自治区,10
110,23,0,0,0,0,0,0,0,0,0,6,9,广西壮族自治区,5
110,23,0,7,0,6,0,2,8,6,0,8,7,广西壮族自治区,6
110,23,22,13,7,0,6,16,14,4,0,13,23,广西壮族自治区,7
110,23,6,19,8,0,9,8,5,6,0,18,14,广西壮族自治区,8
110,23,0,25,0,0,0,0,3,0,0,0,9,广西壮族自治区,9
110,23,0,3,0,0,0,0,3,0,0,0,0,广西壮族自治区,10
110.5,23,0,0,0,0,0,0,0,0,0,6,9,广西壮族自治区,5
110.5,23,0,7,0,0,6,2,7,0,0,8,7,广西壮族自治区,6
110.5,23,22,12,7,0,6,17,14,2,0,12,22,广西壮族自治区,7
110.5,23,21,22,8,0,7,21,6,12,0,17,11,广西壮族自治区,8
110.5,23,7,27,0,0,0,1,0,0,0,0,8,广西壮族自治区,9
110.5,23,0,3,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
111,23,0,0,0,0,0,0,0,0,12,6,9,广西壮族自治区,5
111,23,0,7,0,0,0,3,7,0,0,8,15,广西壮族自治区,6
111,23,20,13,6,0,6,16,14,2,0,11,31,广西壮族自治区,7
111,23,6,22,0,0,0,21,6,12,0,17,12,广西壮族自治区,8
111,23,12,27,0,0,0,2,0,0,0,0,11,广西壮族自治区,9
111,23,0,3,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
111.5,23,0,0,0,0,0,0,0,0,7,6,9,广东省,5
111.5,23,0,8,0,0,7,4,8,6,5,8,16,广东省,6
111.5,23,13,9,0,0,6,15,20,2,7,12,31,广东省,7
111.5,23,0,17,7,0,7,19,13,14,0,17,16,广东省,8
111.5,23,0,23,0,0,0,1,0,0,0,0,10,广东省,9
111.5,23,0,3,0,0,0,0,0,0,0,0,0,广东省,10
112,23,0,0,0,0,0,0,0,0,7,0,9,广东省,5
112,23,0,25,0,0,0,3,8,0,5,9,9,广东省,6
112,23,10,8,6,0,15,15,13,2,0,13,31,广东省,7
112,23,0,11,7,0,9,13,13,14,0,11,15,广东省,8
112,23,0,15,0,0,0,0,0,0,0,0,9,广东省,9
112,23,0,3,0,0,0,0,0,0,0,0,0,广东省,10
112.5,23,0,0,0,0,0,0,0,0,7,6,9,广东省,5
112.5,23,0,22,0,0,12,1,7,0,5,9,8,广东省,6
112.5,23,13,14,6,0,14,16,15,2,0,13,28,广东省,7
112.5,23,0,9,14,0,8,7,17,20,0,12,12,广东省,8
112.5,23,6,8,0,0,0,0,0,0,0,6,8,广东省,9
112.5,23,0,3,0,0,0,0,0,0,0,7,0,广东省,10
113,23,0,0,0,0,0,0,0,0,1,6,9,广东省,5
113,23,0,10,0,6,8,8,11,0,6,8,9,广东省,6
113,23,10,6,6,0,6,16,23,2,0,12,26,广东省,7
113,23,0,9,17,0,8,7,12,23,0,11,18,广东省,8
113,23,6,8,3,0,0,0,0,0,0,0,8,广东省,9
113,23,0,3,0,0,0,0,0,0,0,0,0,广东省,10
113.5,23,0,0,0,0,0,0,0,0,6,6,6,广东省,5
113.5,23,0,7,0,0,6,6,7,0,6,7,7,广东省,6
113.5,23,10,12,6,6,6,17,14,3,0,13,19,广东省,7
113.5,23,6,12,18,0,9,7,19,21,0,12,17,广东省,8
113.5,23,12,8,3,0,0,0,0,3,0,6,8,广东省,9
113.5,23,0,3,0,0,0,0,0,3,0,0,0,广东省,10
114,23,0,0,0,0,0,0,0,0,6,0,17,广东省,5
114,23,0,15,0,0,0,6,11,0,6,1,0,广东省,6
114,23,12,6,6,6,0,17,15,3,0,13,19,广东省,7
114,23,0,11,18,0,9,7,20,20,0,12,21,广东省,8
114,23,6,16,2,6,0,0,0,3,0,6,8,广东省,9
114,23,0,3,0,0,0,0,0,3,0,6,0,广东省,10
114.5,23,0,0,0,0,0,0,0,0,12,0,18,广东省,5
114.5,23,0,8,0,0,0,0,12,0,6,0,0,广东省,6
114.5,23,13,6,0,6,8,15,16,3,0,8,18,广东省,7
114.5,23,0,11,18,0,8,7,19,19,0,13,19,广东省,8
114.5,23,6,15,2,0,0,0,0,3,0,7,8,广东省,9
114.5,23,0,3,0,0,0,0,0,3,0,8,0,广东省,10
115,23,0,0,0,0,0,0,0,0,12,0,18,广东省,5
115,23,0,0,0,0,0,0,11,0,8,0,0,广东省,6
115,23,13,6,6,6,8,8,15,3,0,8,15,广东省,7
115,23,0,12,18,3,7,18,6,21,0,13,11,广东省,8
115,23,6,4,2,9,10,0,0,14,0,8,8,广东省,9
115,23,0,0,0,0,0,0,0,10,0,7,0,广东省,10
115.5,23,0,0,0,0,0,0,0,0,15,0,18,广东省,5
115.5,23,0,0,0,0,0,7,6,0,8,0,0,广东省,6
115.5,23,15,6,7,6,7,6,15,3,0,8,16,广东省,7
115.5,23,6,12,18,0,7,18,11,22,0,10,10,广东省,8
115.5,23,0,4,2,6,6,0,0,14,0,7,8,广东省,9
115.5,23,0,0,0,0,0,0,0,3,0,7,0,广东省,10
116,23,0,0,0,0,0,0,0,0,14,0,18,广东省,5
116,23,0,0,0,0,0,7,13,0,5,0,0,广东省,6
116,23,9,12,6,6,19,6,16,3,1,8,18,广东省,7
116,23,6,12,22,0,13,15,12,21,6,9,10,广东省,8
116,23,6,2,2,0,6,0,0,15,0,1,8,广东省,9
116,23,0,0,0,0,0,0,0,3,0,10,0,广东省,10
116.5,23,0,0,0,0,0,0,0,0,5,0,0,广东省,5
116.5,23,0,0,0,0,0,9,14,0,5,0,2,广东省,6
116.5,23,8,0,1,6,26,0,12,2,2,7,27,广东省,7
116.5,23,6,16,21,0,8,19,11,22,13,9,16,广东省,8
116.5,23,0,2,0,0,6,0,0,14,0,6,8,广东省,9
116.5,23,0,0,0,0,0,0,0,3,0,7,0,广东省,10
99,23.5,22,0,27,0,23,13,11,19,13,30,25,云南省,5
99,23.5,0,0,6,9,11,6,0,6,0,19,6,云南省,6
99,23.5,0,0,0,0,0,0,0,0,7,0,6,云南省,7
99,23.5,0,7,0,0,0,0,13,0,6,2,8,云南省,8
99,23.5,0,0,0,0,0,0,0,0,0,4,6,云南省,9
99,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
99.5,23.5,22,0,28,6,23,17,11,18,14,30,25,云南省,5
99.5,23.5,0,0,6,8,11,9,0,0,0,15,8,云南省,6
99.5,23.5,0,0,0,0,0,6,0,0,7,0,0,云南省,7
99.5,23.5,0,0,0,0,0,0,7,0,0,0,7,云南省,8
99.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,9
99.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
100,23.5,22,0,28,7,18,25,11,19,13,30,25,云南省,5
100,23.5,0,0,0,10,11,16,0,0,0,18,14,云南省,6
100,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,7
100,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,8
100,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,9
100,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
100.5,23.5,25,6,25,14,18,24,11,14,13,30,25,云南省,5
100.5,23.5,0,0,0,9,11,16,0,0,0,12,18,云南省,6
100.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,7
100.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,8
100.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,9
100.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
101,23.5,24,0,9,14,18,22,17,17,6,30,26,云南省,5
101,23.5,0,0,0,9,10,12,0,0,0,16,19,云南省,6
101,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,7
101,23.5,0,0,0,0,0,0,0,0,0,0,5,云南省,8
101,23.5,0,0,0,0,0,0,0,0,0,0,1,云南省,9
101,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
101.5,23.5,24,0,22,15,18,18,18,16,6,30,27,云南省,5
101.5,23.5,0,0,0,9,10,9,0,0,0,10,18,云南省,6
101.5,23.5,0,0,0,0,0,0,0,0,0,6,0,云南省,7
101.5,23.5,0,0,0,0,0,0,6,0,0,0,5,云南省,8
101.5,23.5,0,0,0,0,0,0,0,0,0,0,1,云南省,9
101.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
102,23.5,23,0,15,7,19,14,17,14,6,30,26,云南省,5
102,23.5,0,0,0,14,10,9,0,7,0,8,14,云南省,6
102,23.5,0,0,0,0,0,8,0,0,6,0,5,云南省,7
102,23.5,0,9,0,0,0,0,12,0,0,6,5,云南省,8
102,23.5,6,8,0,7,0,0,0,0,0,0,2,云南省,9
102,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
102.5,23.5,23,0,15,13,19,18,17,14,7,30,26,云南省,5
102.5,23.5,0,6,0,14,9,15,0,9,0,14,22,云南省,6
102.5,23.5,0,0,0,0,0,9,0,0,0,0,5,云南省,7
102.5,23.5,0,10,0,0,0,0,6,0,0,0,4,云南省,8
102.5,23.5,0,5,0,0,0,0,0,0,0,0,2,云南省,9
102.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
103,23.5,22,0,16,11,19,17,11,12,15,27,25,云南省,5
103,23.5,6,7,0,14,9,15,0,14,0,14,23,云南省,6
103,23.5,0,5,0,0,0,9,0,0,0,0,5,云南省,7
103,23.5,0,3,0,0,0,0,0,0,0,0,5,云南省,8
103,23.5,6,7,0,0,0,0,0,0,0,0,2,云南省,9
103,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
103.5,23.5,23,7,17,13,19,22,17,16,8,27,21,云南省,5
103.5,23.5,0,0,0,13,9,13,0,11,0,16,24,云南省,6
103.5,23.5,7,0,0,0,0,16,0,0,0,0,5,云南省,7
103.5,23.5,0,0,0,0,0,0,0,0,0,0,5,云南省,8
103.5,23.5,0,0,0,0,0,0,0,0,0,0,2,云南省,9
103.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
104,23.5,22,7,15,13,18,16,17,13,6,24,21,云南省,5
104,23.5,0,6,0,13,8,11,0,10,0,16,23,云南省,6
104,23.5,13,0,0,0,0,16,5,0,0,0,18,云南省,7
104,23.5,0,0,0,0,0,0,1,0,0,0,5,云南省,8
104,23.5,6,0,0,0,0,0,0,0,0,0,2,云南省,9
104,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
104.5,23.5,22,7,8,14,17,23,16,8,13,21,23,云南省,5
104.5,23.5,7,6,0,13,8,9,0,10,0,16,21,云南省,6
104.5,23.5,13,5,0,0,0,14,11,0,0,0,17,云南省,7
104.5,23.5,0,1,0,0,0,0,1,0,0,6,0,云南省,8
104.5,23.5,6,6,0,0,0,0,0,0,0,0,0,云南省,9
104.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
105,23.5,16,0,8,10,17,12,7,7,0,8,17,云南省,5
105,23.5,7,6,0,2,10,9,6,16,0,16,13,云南省,6
105,23.5,9,12,0,0,8,14,8,1,8,10,12,云南省,7
105,23.5,0,3,6,7,6,0,12,11,12,13,6,云南省,8
105,23.5,6,7,0,0,0,0,0,0,0,0,2,云南省,9
105,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
105.5,23.5,12,10,14,14,15,23,8,1,6,8,18,云南省,5
105.5,23.5,7,12,0,10,8,5,12,10,0,10,13,云南省,6
105.5,23.5,10,13,0,0,6,14,14,1,6,3,13,云南省,7
105.5,23.5,0,11,0,7,6,0,13,5,0,10,5,云南省,8
105.5,23.5,6,7,0,0,0,0,0,0,0,0,2,云南省,9
105.5,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
106,23.5,12,9,14,11,15,18,9,7,14,8,16,云南省,5
106,23.5,7,11,0,2,8,5,0,9,0,6,13,云南省,6
106,23.5,16,5,0,0,0,14,22,1,6,0,23,云南省,7
106,23.5,0,11,0,7,0,0,13,6,0,9,10,云南省,8
106,23.5,6,7,0,0,0,0,0,0,0,0,1,云南省,9
106,23.5,0,0,0,0,0,0,0,0,0,0,0,云南省,10
106.5,23.5,12,0,0,10,13,11,7,0,8,8,16,广西壮族自治区,5
106.5,23.5,7,0,0,2,7,10,6,10,6,14,13,广西壮族自治区,6
106.5,23.5,10,12,0,0,0,13,20,2,8,6,23,广西壮族自治区,7
106.5,23.5,0,5,0,3,6,0,13,13,6,16,5,广西壮族自治区,8
106.5,23.5,6,7,0,3,0,0,0,0,0,0,1,广西壮族自治区,9
106.5,23.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
107,23.5,6,6,0,10,12,5,7,0,8,7,10,广西壮族自治区,5
107,23.5,7,7,0,2,6,10,6,9,0,7,14,广西壮族自治区,6
107,23.5,11,17,0,0,0,14,22,2,8,6,23,广西壮族自治区,7
107,23.5,0,19,0,9,0,0,26,12,6,16,6,广西壮族自治区,8
107,23.5,8,7,0,0,0,0,0,0,0,0,8,广西壮族自治区,9
107,23.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
107.5,23.5,0,0,0,4,6,4,7,0,0,7,15,广西壮族自治区,5
107.5,23.5,7,7,0,2,0,7,6,6,6,7,8,广西壮族自治区,6
107.5,23.5,11,6,0,0,6,14,20,2,8,6,29,广西壮族自治区,7
107.5,23.5,0,5,8,0,7,12,26,11,14,20,9,广西壮族自治区,8
107.5,23.5,6,6,0,0,0,0,0,0,0,0,9,广西壮族自治区,9
107.5,23.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
108,23.5,0,0,0,0,6,3,0,0,0,7,9,广西壮族自治区,5
108,23.5,7,7,0,0,0,6,6,0,0,7,8,广西壮族自治区,6
108,23.5,11,6,0,0,6,19,12,2,8,6,27,广西壮族自治区,7
108,23.5,0,11,17,0,8,15,21,13,16,22,9,广西壮族自治区,8
108,23.5,6,6,3,0,0,0,0,0,0,0,10,广西壮族自治区,9
108,23.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
108.5,23.5,0,0,0,0,0,3,0,0,0,7,9,广西壮族自治区,5
108.5,23.5,0,0,0,6,0,6,6,0,0,7,8,广西壮族自治区,6
108.5,23.5,11,12,0,0,6,15,13,5,7,7,23,广西壮族自治区,7
108.5,23.5,0,5,11,0,8,14,25,19,14,20,16,广西壮族自治区,8
108.5,23.5,6,5,3,0,0,0,0,0,0,0,10,广西壮族自治区,9
108.5,23.5,0,0,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
109,23.5,0,0,0,0,0,3,0,0,0,7,9,广西壮族自治区,5
109,23.5,0,6,0,6,0,6,7,6,0,9,7,广西壮族自治区,6
109,23.5,18,6,0,0,6,14,13,4,6,10,26,广西壮族自治区,7
109,23.5,7,19,8,0,6,6,13,17,6,21,15,广西壮族自治区,8
109,23.5,16,23,0,0,0,0,0,0,0,6,9,广西壮族自治区,9
109,23.5,0,4,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
109.5,23.5,0,0,0,0,0,3,0,0,0,7,9,广西壮族自治区,5
109.5,23.5,0,7,0,0,0,5,10,0,0,6,7,广西壮族自治区,6
109.5,23.5,22,6,6,0,7,14,22,4,0,7,29,广西壮族自治区,7
109.5,23.5,13,10,11,0,0,0,13,12,6,21,15,广西壮族自治区,8
109.5,23.5,15,18,3,0,0,0,0,0,0,0,8,广西壮族自治区,9
109.5,23.5,0,4,0,0,0,0,0,0,0,7,0,广西壮族自治区,10
110,23.5,0,0,0,0,0,0,0,0,0,7,9,广西壮族自治区,5
110,23.5,0,0,0,0,6,1,7,0,0,8,7,广西壮族自治区,6
110,23.5,22,6,0,0,7,16,13,4,6,13,20,广西壮族自治区,7
110,23.5,21,10,8,0,10,8,11,13,6,21,8,广西壮族自治区,8
110,23.5,14,17,0,0,0,0,3,0,0,0,9,广西壮族自治区,9
110,23.5,0,0,0,0,0,0,3,0,0,6,0,广西壮族自治区,10
110.5,23.5,0,6,0,0,0,0,0,0,0,0,9,广西壮族自治区,5
110.5,23.5,0,0,0,0,0,3,6,0,0,8,7,广西壮族自治区,6
110.5,23.5,21,5,0,0,6,16,14,4,0,11,20,广西壮族自治区,7
110.5,23.5,23,23,8,0,0,15,5,5,0,18,8,广西壮族自治区,8
110.5,23.5,20,27,0,0,0,1,0,0,0,0,11,广西壮族自治区,9
110.5,23.5,0,3,0,0,8,0,0,0,0,6,0,广西壮族自治区,10
111,23.5,0,0,0,0,0,0,0,0,0,0,9,广西壮族自治区,5
111,23.5,0,6,0,0,0,2,7,0,0,8,8,广西壮族自治区,6
111,23.5,21,0,6,0,6,15,14,4,0,11,30,广西壮族自治区,7
111,23.5,22,18,8,6,0,7,6,11,6,18,15,广西壮族自治区,8
111,23.5,20,26,0,0,0,0,0,0,0,0,10,广西壮族自治区,9
111,23.5,0,3,0,0,0,0,0,0,0,0,0,广西壮族自治区,10
111.5,23.5,0,0,0,0,0,0,0,0,7,6,9,广东省,5
111.5,23.5,0,0,0,0,0,2,6,0,0,8,9,广东省,6
111.5,23.5,13,0,0,0,6,15,14,3,0,12,31,广东省,7
111.5,23.5,14,18,9,7,8,7,12,12,6,17,16,广东省,8
111.5,23.5,13,18,0,0,0,0,0,0,0,0,16,广东省,9
111.5,23.5,0,3,0,0,0,0,0,0,0,0,0,广东省,10
112,23.5,0,0,0,0,0,0,0,0,7,6,9,广东省,5
112,23.5,0,7,6,6,0,1,8,0,5,8,15,广东省,6
112,23.5,8,7,6,0,13,16,15,5,0,13,28,广东省,7
112,23.5,6,10,7,0,8,7,20,14,6,18,14,广东省,8
112,23.5,0,5,0,0,0,0,0,0,0,11,9,广东省,9
112,23.5,0,0,0,0,0,0,0,0,0,0,0,广东省,10
112.5,23.5,0,0,0,0,0,0,0,0,1,0,9,广东省,5
112.5,23.5,0,6,0,7,7,1,7,0,5,8,7,广东省,6
112.5,23.5,9,6,6,6,17,15,19,5,0,11,26,广东省,7
112.5,23.5,0,8,14,0,8,8,15,14,0,22,12,广东省,8
112.5,23.5,12,5,0,0,0,0,0,3,0,6,9,广东省,9
112.5,23.5,0,0,0,0,0,0,0,3,0,0,0,广东省,10
113,23.5,0,0,0,0,0,0,0,0,1,0,9,广东省,5
113,23.5,0,0,0,6,8,6,11,0,6,8,7,广东省,6
113,23.5,9,0,6,6,14,18,16,5,0,12,20,广东省,7
113,23.5,6,11,14,0,7,7,19,14,0,19,12,广东省,8
113,23.5,13,8,0,0,0,0,0,3,0,0,8,广东省,9
113,23.5,0,3,0,0,0,0,0,3,0,0,0,广东省,10
113.5,23.5,0,0,0,0,0,0,0,0,1,0,6,广东省,5
113.5,23.5,0,6,0,6,8,6,7,0,6,1,7,广东省,6
113.5,23.5,8,6,6,6,8,18,14,5,0,13,18,广东省,7
113.5,23.5,6,17,17,0,7,7,19,21,0,18,17,广东省,8
113.5,23.5,12,14,3,0,0,0,0,3,0,0,8,广东省,9
113.5,23.5,0,3,0,0,0,0,0,3,0,0,0,广东省,10
114,23.5,0,0,0,0,0,0,0,0,9,0,0,广东省,5
114,23.5,0,6,0,6,6,0,7,0,6,1,0,广东省,6
114,23.5,6,6,6,6,9,9,15,3,0,13,15,广东省,7
114,23.5,0,15,19,9,10,8,19,24,0,7,14,广东省,8
114,23.5,12,14,3,9,6,0,0,3,6,7,8,广东省,9
114,23.5,0,3,0,0,0,0,0,3,0,6,0,广东省,10
114.5,23.5,0,0,0,0,0,0,0,0,12,0,10,广东省,5
114.5,23.5,0,11,0,6,0,6,7,0,6,0,0,广东省,6
114.5,23.5,12,0,6,6,7,14,15,3,0,8,18,广东省,7
114.5,23.5,0,17,18,3,7,7,17,20,0,8,20,广东省,8
114.5,23.5,6,18,3,9,0,0,0,3,0,6,9,广东省,9
114.5,23.5,0,3,0,0,0,0,0,3,0,6,0,广东省,10
115,23.5,0,0,0,0,0,0,0,0,12,0,19,广东省,5
115,23.5,0,11,0,0,0,0,6,0,6,0,0,广东省,6
115,23.5,6,6,6,0,1,14,14,2,9,7,18,广东省,7
115,23.5,0,20,7,0,7,6,13,14,13,7,12,广东省,8
115,23.5,0,22,0,0,7,0,0,3,0,6,8,广东省,9
115,23.5,0,3,0,0,5,0,0,9,0,6,0,广东省,10
115.5,23.5,0,0,0,0,0,0,0,0,15,0,18,广东省,5
115.5,23.5,0,0,0,0,0,7,12,0,7,0,6,广东省,6
115.5,23.5,13,13,7,0,7,14,16,2,15,7,18,广东省,7
115.5,23.5,6,17,11,3,9,7,9,15,5,9,7,广东省,8
115.5,23.5,6,6,2,3,6,0,0,9,0,7,8,广东省,9
115.5,23.5,0,3,0,0,0,0,0,3,0,0,0,广东省,10
116,23.5,0,0,0,0,0,0,0,0,24,0,19,广东省,5
116,23.5,0,7,0,0,0,8,12,0,6,0,10,广东省,6
116,23.5,10,13,7,6,6,7,17,2,1,7,24,广东省,7
116,23.5,6,12,17,0,8,6,16,15,5,11,4,广东省,8
116,23.5,0,5,3,0,0,0,0,3,0,1,8,广东省,9
116,23.5,0,3,0,0,0,0,0,3,0,10,0,广东省,10
116.5,23.5,0,0,0,0,0,0,0,0,24,0,18,广东省,5
116.5,23.5,0,9,0,0,0,7,8,0,6,0,7,广东省,6
116.5,23.5,10,7,0,6,7,7,16,2,9,8,25,广东省,7
116.5,23.5,6,6,16,0,14,12,9,22,11,12,10,广东省,8
116.5,23.5,0,0,3,0,6,0,0,3,0,0,8,广东省,9
116.5,23.5,0,0,0,0,0,0,0,3,0,9,0,广东省,10
99,24,22,0,26,6,23,9,7,17,6,30,24,云南省,5
99,24,0,0,6,15,12,6,0,6,0,16,6,云南省,6
99,24,0,0,0,0,0,6,0,0,7,0,6,云南省,7
99,24,6,0,0,0,0,0,7,0,7,12,9,云南省,8
99,24,0,0,0,0,0,0,0,0,0,0,6,云南省,9
99,24,0,0,0,0,0,0,0,0,0,0,0,云南省,10
99.5,24,21,6,26,7,23,9,7,6,0,29,22,云南省,5
99.5,24,0,5,0,16,12,7,0,6,0,25,0,云南省,6
99.5,24,0,1,0,0,6,6,0,0,7,0,0,云南省,7
99.5,24,0,0,0,0,0,0,13,0,7,12,7,云南省,8
99.5,24,0,0,0,0,0,0,0,0,0,5,0,云南省,9
99.5,24,0,0,0,0,0,0,0,0,0,0,0,云南省,10
100,24,21,0,26,7,18,19,8,13,6,26,22,云南省,5
100,24,0,5,0,12,12,16,6,0,0,18,14,云南省,6
100,24,0,1,0,0,0,6,0,0,6,9,0,云南省,7
